InventoryID	InventoryType	UpperMaterial	SoleMaterial	StockQuantity	SellingPrice
217005IB1042	Shoes	Suede	Rubber	789	364.22
217005IB1043	Shoes	Leather	Polyurethane	576	325.84
217005IB1044	Shoes	Leather	Rubber	858	366.89
217005IB1045	Shoes	Suede	Polyurethane	804	244.27
217005IB2039	Shoes	Synthetic	Rubber	490	257.56
217005IB2040	Shoes	Synthetic	Leather	485	427.09
217005IB2041	Shoes	Leather	Leather	757	343.65
217005IB2042	Shoes	Suede	Polyurethane	470	449.65
217005IB2043	Shoes	Synthetic	Polyurethane	574	446.51
217005IB2044	Shoes	Leather	Leather	938	488.48
217005IB2045	Shoes	Synthetic	Leather	844	353.11
217006IB1039	Shoes	Synthetic	Rubber	682	256.13
217006IB1040	Shoes	Synthetic	Leather	445	91.49
217006IB1041	Shoes	Leather	Polyurethane	269	355.64
217006IB1042	Shoes	Suede	Polyurethane	267	152.87
217006IB1043	Shoes	Suede	Leather	54	148.64
217006IB1044	Shoes	Synthetic	Polyurethane	528	126.76
217006IB1045	Shoes	Suede	Rubber	520	438.81
217006IB2039	Shoes	Synthetic	Rubber	616	435.3
217006IB2040	Shoes	Leather	Leather	59	319.18
217006IB2041	Shoes	Leather	Polyurethane	825	241.76
217006IB2042	Shoes	Leather	Leather	40	339.34
217006IB2043	Shoes	Synthetic	Polyurethane	237	307.54
217006IB2044	Shoes	Suede	Polyurethane	955	213.71
217006IB2045	Shoes	Leather	Polyurethane	386	196.02
218001GH2140	Shoes	Synthetic	Rubber	606	197.57
218001GH2141	Shoes	Suede	Polyurethane	734	298.68
218001GH2142	Shoes	Suede	Rubber	716	327.36
218001GH2143	Shoes	Suede	Polyurethane	650	231.35
218001GH2144	Shoes	Synthetic	Leather	300	484.66
218001GH2145	Shoes	Synthetic	Rubber	395	51.08
218001GH7040	Shoes	Synthetic	Rubber	207	180.05
218001GH7041	Shoes	Leather	Rubber	336	215.35
218001GH7042	Shoes	Synthetic	Leather	593	18.29
218001GH7043	Shoes	Leather	Rubber	730	188.83
218001GH7044	Shoes	Leather	Leather	514	144.12
218002GH4839	Shoes	Leather	Polyurethane	178	257.96
218002GH4840	Shoes	Synthetic	Polyurethane	396	174.84
218002GH4841	Shoes	Leather	Leather	371	365.83
218002GH4842	Shoes	Synthetic	Rubber	858	259.87
218002GH4843	Shoes	Synthetic	Rubber	791	73.58
218002GH4844	Shoes	Leather	Leather	658	377.53
218002GH4845	Shoes	Leather	Polyurethane	318	58.62
218002GH4846	Shoes	Leather	Leather	736	421.13
218002GH7039	Shoes	Synthetic	Rubber	369	466.4
218002GH7040	Shoes	Synthetic	Rubber	384	168.0
218002GH7041	Shoes	Leather	Rubber	62	463.81
218002GH7042	Shoes	Leather	Rubber	806	398.57
218002GH7043	Shoes	Suede	Polyurethane	505	461.99
218002GH7044	Shoes	Leather	Polyurethane	239	336.47
218003GH2139	Shoes	Suede	Polyurethane	195	125.47
218003GH2140	Shoes	Suede	Rubber	678	448.32
218003GH2141	Shoes	Synthetic	Rubber	963	100.29
218003GH2142	Shoes	Synthetic	Rubber	222	114.4
218003GH2143	Shoes	Suede	Leather	61	142.82
218003GH2144	Shoes	Suede	Rubber	129	159.08
218003GH2145	Shoes	Leather	Polyurethane	990	262.1
218003GH7039	Shoes	Suede	Polyurethane	685	359.59
218003GH7040	Shoes	Leather	Polyurethane	992	463.84
218003GH7041	Shoes	Synthetic	Leather	156	53.33
218003GH7042	Shoes	Leather	Polyurethane	917	477.64
218003GH7043	Shoes	Synthetic	Leather	378	461.45
218003GH7045	Shoes	Suede	Leather	622	36.46
218003GH7046	Shoes	Suede	Leather	781	186.56
218004GH2039	Shoes	Suede	Rubber	923	408.44
218004GH2040	Shoes	Leather	Rubber	868	309.67
218004GH2041	Shoes	Synthetic	Polyurethane	903	391.76
218004GH2042	Shoes	Synthetic	Polyurethane	790	362.33
218004GH2043	Shoes	Synthetic	Leather	586	253.42
218004GH2044	Shoes	Synthetic	Rubber	999	30.2
218004GH2045	Shoes	Synthetic	Polyurethane	437	296.29
218004GH7039	Shoes	Leather	Polyurethane	975	33.8
218004GH7040	Shoes	Synthetic	Rubber	207	305.83
218004GH7041	Shoes	Suede	Leather	388	402.2
218004GH7042	Shoes	Synthetic	Polyurethane	480	296.65
218004GH7043	Shoes	Suede	Polyurethane	791	498.54
218004GH7044	Shoes	Leather	Rubber	887	233.37
218004GH7045	Shoes	Leather	Rubber	838	376.93
218005CZ2038	Shoes	Suede	Leather	984	336.93
218005CZ2041	Shoes	Synthetic	Leather	340	495.8
218005CZ2042	Shoes	Leather	Polyurethane	869	359.48
218005CZ2043	Shoes	Leather	Leather	340	90.38
218005CZ2044	Shoes	Leather	Polyurethane	204	478.2
218005CZ2046	Shoes	Synthetic	Polyurethane	161	337.21
218005CZ7038	Shoes	Suede	Rubber	540	39.08
218005CZ7039	Shoes	Suede	Polyurethane	392	332.21
218005CZ7040	Shoes	Synthetic	Rubber	769	442.73
218005CZ7041	Shoes	Leather	Polyurethane	677	292.75
218005CZ7042	Shoes	Synthetic	Polyurethane	575	183.47
218005CZ7043	Shoes	Synthetic	Polyurethane	534	412.25
218005CZ7044	Shoes	Suede	Leather	70	393.43
218005CZ7045	Shoes	Synthetic	Leather	893	276.65
218005CZ7046	Shoes	Synthetic	Rubber	405	85.64
218009BW1038	Shoes	Leather	Polyurethane	608	132.98
218009BW1041	Shoes	Leather	Rubber	675	371.86
218009BW1042	Shoes	Suede	Rubber	591	404.98
218009BW1043	Shoes	Leather	Polyurethane	517	146.84
218009BW1044	Shoes	Synthetic	Leather	828	190.31
218009BW2038	Shoes	Synthetic	Leather	120	48.04
218009BW2040	Shoes	Synthetic	Rubber	814	359.6
218009BW2041	Shoes	Suede	Leather	690	11.75
218009BW2042	Shoes	Leather	Polyurethane	688	32.81
218009BW2043	Shoes	Synthetic	Polyurethane	902	12.13
218009BW2046	Shoes	Leather	Leather	217	326.21
218010BW7040	Shoes	Leather	Leather	56	214.52
218010BW7041	Shoes	Leather	Rubber	366	155.8
218010BW7042	Shoes	Leather	Leather	699	457.22
218010BW7043	Shoes	Suede	Rubber	504	104.47
218010BW7044	Shoes	Suede	Polyurethane	744	200.79
218010BWD638	Shoes	Suede	Polyurethane	767	470.75
218010BWD641	Shoes	Synthetic	Polyurethane	925	219.28
218010BWD642	Shoes	Synthetic	Leather	455	281.8
218010BWD643	Shoes	Synthetic	Leather	104	49.37
218010BWD644	Shoes	Suede	Leather	77	397.18
218011BW2045	Shoes	Leather	Rubber	230	217.15
218011BW9040	Shoes	Suede	Rubber	914	402.25
218011BW9043	Shoes	Synthetic	Rubber	258	134.36
218011BW9044	Shoes	Synthetic	Polyurethane	264	217.01
218012BW2038	Shoes	Leather	Rubber	331	395.41
218012BW2041	Shoes	Suede	Leather	993	487.2
218012BW2043	Shoes	Leather	Leather	182	39.22
218012BW2044	Shoes	Suede	Polyurethane	893	408.1
218012BW2046	Shoes	Synthetic	Leather	768	157.34
218012BW7038	Shoes	Leather	Leather	550	279.86
218012BW7039	Shoes	Leather	Leather	688	152.15
218012BW7040	Shoes	Suede	Rubber	27	310.59
218012BW7041	Shoes	Suede	Rubber	276	183.36
218012BW7042	Shoes	Suede	Leather	652	173.47
218012BW7043	Shoes	Synthetic	Leather	299	28.59
218012BW7044	Shoes	Suede	Leather	957	82.01
218012BW7045	Shoes	Synthetic	Leather	799	459.37
218012BW7046	Shoes	Suede	Rubber	91	499.16
218013MS10245	Shoes	Suede	Polyurethane	480	392.46
218013MS1025	Shoes	Synthetic	Leather	573	150.54
218013MS10255	Shoes	Suede	Rubber	458	207.2
218013MS1026	Shoes	Synthetic	Leather	451	372.36
218013MS1027	Shoes	Synthetic	Polyurethane	365	484.57
218013MS7025	Shoes	Suede	Rubber	859	233.18
218013MS70255	Shoes	Suede	Rubber	675	416.47
218013MS7026	Shoes	Leather	Polyurethane	351	487.78
218013MS70265	Shoes	Suede	Polyurethane	655	438.0
218014MS1025	Shoes	Leather	Rubber	400	121.3
218014MS10255	Shoes	Suede	Polyurethane	253	13.94
218014MS1026	Shoes	Synthetic	Leather	781	251.12
218014MS10275	Shoes	Synthetic	Polyurethane	881	270.37
218014MS2425	Shoes	Leather	Polyurethane	803	108.61
218014MS2426	Shoes	Suede	Rubber	459	149.49
218014MS24265	Shoes	Leather	Polyurethane	699	384.93
218014MS2427	Shoes	Suede	Rubber	917	240.47
218015MS10245	Shoes	Suede	Leather	499	165.5
218015MS7025	Shoes	Synthetic	Polyurethane	950	315.09
218015MS70255	Shoes	Leather	Polyurethane	971	329.85
218016KR2040	Shoes	Synthetic	Rubber	926	387.0
218016KR2041	Shoes	Synthetic	Rubber	508	86.79
218016KR7041	Shoes	Synthetic	Polyurethane	304	373.34
218016KR7043	Shoes	Leather	Rubber	501	303.72
218016KR7044	Shoes	Suede	Polyurethane	803	38.21
218016KR7045	Shoes	Suede	Leather	598	390.95
218017KR4839	Shoes	Leather	Polyurethane	166	197.71
218017KR4840	Shoes	Suede	Leather	415	171.89
218017KR4841	Shoes	Leather	Leather	462	229.56
218017KR4842	Shoes	Leather	Rubber	920	179.63
218017KR4843	Shoes	Suede	Rubber	114	175.76
218017KR4844	Shoes	Synthetic	Rubber	433	405.96
218017KR7039	Shoes	Leather	Rubber	992	71.01
218017KR7040	Shoes	Leather	Polyurethane	356	485.59
218017KR7041	Shoes	Leather	Leather	928	281.92
218017KR7042	Shoes	Leather	Polyurethane	695	99.63
218017KR7043	Shoes	Suede	Leather	207	74.3
218017KR7045	Shoes	Suede	Leather	768	299.84
218018KR2041	Shoes	Leather	Leather	235	320.17
218018KR2043	Shoes	Synthetic	Polyurethane	442	35.98
218019KR4840	Shoes	Suede	Rubber	355	129.07
218019KR4841	Shoes	Synthetic	Polyurethane	515	399.78
218019KR4842	Shoes	Synthetic	Leather	208	34.32
218019KR7041	Shoes	Leather	Polyurethane	709	428.99
218019KR7042	Shoes	Suede	Leather	853	332.5
218020KR2442	Shoes	Leather	Rubber	125	222.87
218020KR7041	Shoes	Leather	Rubber	138	179.75
218020KR7042	Shoes	Synthetic	Polyurethane	339	19.43
218021KR3039	Shoes	Synthetic	Rubber	537	414.36
218021KR3040	Shoes	Synthetic	Leather	68	79.93
218021KR3041	Shoes	Leather	Leather	573	161.68
218021KR3042	Shoes	Leather	Rubber	541	288.86
218021KR3044	Shoes	Leather	Rubber	383	130.54
218021KR7040	Shoes	Leather	Rubber	19	253.6
218021KR7041	Shoes	Leather	Polyurethane	683	406.58
218021KR7042	Shoes	Leather	Polyurethane	450	240.56
218021KR7045	Shoes	Leather	Leather	74	475.0
230065ZJ0701	Shoes	Leather	Polyurethane	573	425.28
230065ZJ5001	Shoes	Suede	Polyurethane	939	173.19
230065ZJ6001	Shoes	Suede	Leather	665	205.98
231001HA02230	Shoes	Suede	Leather	276	217.43
231001HA02235	Shoes	Suede	Rubber	48	316.83
231002HA01225	Shoes	Leather	Rubber	211	150.53
231002HA01230	Shoes	Leather	Polyurethane	855	484.93
231002HA01240	Shoes	Synthetic	Leather	920	308.26
231002HA10230	Shoes	Synthetic	Polyurethane	651	205.71
231002HA10235	Shoes	Suede	Polyurethane	622	326.05
231002HA10240	Shoes	Synthetic	Leather	994	203.75
231002HA10245	Shoes	Suede	Leather	695	410.72
231003HA01250	Shoes	Leather	Leather	540	288.24
231003HA02260	Shoes	Leather	Leather	709	30.57
231006CU37225	Shoes	Synthetic	Polyurethane	191	96.61
231006CU95215	Shoes	Leather	Polyurethane	315	433.85
231006CU95220	Shoes	Leather	Polyurethane	901	285.82
231006CU95260	Shoes	Suede	Leather	563	475.67
231007CU51215	Shoes	Synthetic	Rubber	661	45.49
231007CUG9260	Shoes	Leather	Polyurethane	780	154.68
231008CU10225	Shoes	Synthetic	Rubber	562	104.84
231008CU10230	Shoes	Leather	Rubber	900	281.38
231009CU24220	Shoes	Suede	Rubber	758	197.57
231009CU24230	Shoes	Leather	Leather	113	87.06
231009CU24235	Shoes	Synthetic	Leather	170	324.95
231009CU24240	Shoes	Synthetic	Polyurethane	468	272.79
231009CU60240	Shoes	Suede	Polyurethane	678	144.62
231009CU80230	Shoes	Leather	Leather	921	245.09
231009CU80235	Shoes	Suede	Leather	14	375.41
231009CU80240	Shoes	Synthetic	Rubber	715	110.58
231009CU80245	Shoes	Suede	Leather	288	153.52
231009CU80250	Shoes	Leather	Leather	907	179.59
231009CU80255	Shoes	Leather	Leather	189	375.9
231009CU98215	Shoes	Suede	Leather	914	424.99
231009CU98230	Shoes	Synthetic	Rubber	155	194.43
231009CU98235	Shoes	Synthetic	Polyurethane	567	155.34
231009CU98240	Shoes	Suede	Rubber	694	445.83
231011IG10350	Shoes	Leather	Leather	722	499.69
231011IG10360	Shoes	Leather	Leather	888	338.47
231011IG10370	Shoes	Leather	Polyurethane	471	495.09
231011IG10380	Shoes	Leather	Polyurethane	75	333.38
231011IG10400	Shoes	Synthetic	Polyurethane	277	369.4
231011IGG9350	Shoes	Leather	Rubber	940	200.44
231011IGG9360	Shoes	Suede	Polyurethane	645	222.15
231011IGG9370	Shoes	Suede	Leather	343	80.63
231012IG10370	Shoes	Suede	Leather	425	413.15
231012IG10380	Shoes	Suede	Leather	571	466.22
231012IG10390	Shoes	Leather	Rubber	511	315.48
231012IG10400	Shoes	Synthetic	Polyurethane	857	178.39
231012IG50360	Shoes	Leather	Polyurethane	182	85.47
231012IG50370	Shoes	Synthetic	Polyurethane	458	139.93
231012IG50380	Shoes	Leather	Polyurethane	918	135.15
231013CU10235	Shoes	Synthetic	Leather	851	310.63
231013CU70235	Shoes	Suede	Rubber	833	473.07
231014IJ10360	Shoes	Suede	Polyurethane	64	33.65
231014IJ10370	Shoes	Synthetic	Leather	839	10.5
231014IJ10375	Shoes	Synthetic	Leather	260	304.09
231014IJ10390	Shoes	Synthetic	Rubber	193	149.19
231014IJA8350	Shoes	Suede	Polyurethane	655	441.47
231014IJA8365	Shoes	Suede	Rubber	616	170.35
231014IJA8375	Shoes	Leather	Polyurethane	972	151.97
231014IJA8380	Shoes	Synthetic	Rubber	406	142.06
231015IJ10355	Shoes	Synthetic	Polyurethane	726	80.98
231016IJ36355	Shoes	Synthetic	Polyurethane	754	294.95
231017JM72350	Shoes	Suede	Rubber	943	92.42
231018JM10360	Shoes	Synthetic	Polyurethane	721	218.07
231018JM10380	Shoes	Synthetic	Rubber	93	235.88
231018JM10390	Shoes	Suede	Rubber	430	20.04
231018JMG0370	Shoes	Synthetic	Polyurethane	654	18.24
231019AJ10240	Shoes	Leather	Polyurethane	434	264.9
231020AJ48235	Shoes	Suede	Rubber	404	351.06
231022HA10225	Shoes	Suede	Leather	434	471.65
231022HA10235	Shoes	Suede	Rubber	112	97.77
231022HA10240	Shoes	Leather	Leather	929	60.6
232001CZ10360	Shoes	Suede	Leather	375	35.52
232001CZ10370	Shoes	Suede	Rubber	59	223.66
232001CZ10380	Shoes	Suede	Rubber	43	315.34
232001CZ10390	Shoes	Suede	Rubber	207	421.87
232001CZ10400	Shoes	Leather	Leather	780	344.5
232001CZ40350	Shoes	Synthetic	Rubber	296	112.1
232001CZ40360	Shoes	Synthetic	Rubber	118	236.27
232001CZ40400	Shoes	Suede	Polyurethane	532	456.07
232002CZ10370	Shoes	Leather	Polyurethane	222	170.1
232002CZ10400	Shoes	Suede	Polyurethane	166	254.38
232002CZ92380	Shoes	Synthetic	Rubber	643	479.7
232003CZ10360	Shoes	Synthetic	Rubber	156	370.01
232003CZ10370	Shoes	Leather	Rubber	184	376.39
232003CZ10380	Shoes	Synthetic	Leather	90	133.64
232003CZ10390	Shoes	Suede	Leather	94	213.2
232003CZ24370	Shoes	Leather	Polyurethane	13	50.35
232003CZ24390	Shoes	Synthetic	Leather	973	307.2
232003CZ24400	Shoes	Suede	Leather	834	60.83
232004CZ10360	Shoes	Leather	Leather	805	419.6
232004CZ10370	Shoes	Suede	Polyurethane	945	409.13
232004CZ10380	Shoes	Synthetic	Polyurethane	742	271.47
232004CZ10390	Shoes	Suede	Leather	834	79.17
232004CZ10400	Shoes	Leather	Rubber	804	22.53
232004CZ24350	Shoes	Suede	Polyurethane	438	400.39
232004CZ24370	Shoes	Synthetic	Leather	538	304.07
232004CZ24380	Shoes	Leather	Rubber	587	358.36
232004CZ24390	Shoes	Leather	Rubber	968	158.87
232005CZ10370	Shoes	Synthetic	Polyurethane	876	259.65
232005CZ10380	Shoes	Suede	Rubber	936	376.12
232005CZ40380	Shoes	Suede	Polyurethane	811	236.66
232005CZ40390	Shoes	Synthetic	Leather	150	304.68
232006CZ10380	Shoes	Leather	Polyurethane	660	396.97
232006CZ10400	Shoes	Synthetic	Rubber	8	115.46
232006CZ24370	Shoes	Leather	Polyurethane	29	42.31
232006CZ24380	Shoes	Leather	Polyurethane	296	270.59
232006CZ24400	Shoes	Suede	Leather	986	40.44
232007CZ10380	Shoes	Synthetic	Rubber	926	385.61
232007CZ10390	Shoes	Leather	Polyurethane	721	362.41
232008CZ10360	Shoes	Suede	Leather	640	442.04
232008CZ10370	Shoes	Synthetic	Leather	340	323.39
232008CZ10380	Shoes	Synthetic	Leather	628	42.93
232008CZ10400	Shoes	Leather	Leather	439	134.04
232008CZ20380	Shoes	Leather	Leather	144	405.89
232008CZ20400	Shoes	Leather	Polyurethane	942	91.89
232009CZ10360	Shoes	Synthetic	Polyurethane	830	352.26
232009CZ10370	Shoes	Leather	Rubber	747	392.33
232009CZ10380	Shoes	Synthetic	Polyurethane	519	171.75
232009CZ10400	Shoes	Suede	Rubber	976	167.93
232009CZ40350	Shoes	Synthetic	Rubber	45	283.32
232009CZ40360	Shoes	Leather	Rubber	955	432.03
232009CZ40370	Shoes	Synthetic	Polyurethane	239	119.71
232010IG10360	Shoes	Leather	Leather	952	471.22
232010IG90370	Shoes	Suede	Rubber	944	303.57
232011IG10350	Shoes	Leather	Leather	155	496.14
232011IGG9350	Shoes	Leather	Rubber	181	53.91
232011IGG9360	Shoes	Leather	Polyurethane	215	72.02
232012IG07370	Shoes	Leather	Rubber	88	415.05
232012IG07390	Shoes	Leather	Polyurethane	256	433.73
232012IG07400	Shoes	Leather	Leather	511	228.27
232012IG10360	Shoes	Suede	Polyurethane	73	359.89
232012IG10370	Shoes	Suede	Leather	931	435.1
232012IG10380	Shoes	Synthetic	Polyurethane	179	31.13
232012IG10390	Shoes	Leather	Rubber	212	291.24
232012IG10400	Shoes	Synthetic	Rubber	805	428.21
232013IG07360	Shoes	Suede	Polyurethane	234	205.1
232013IG07370	Shoes	Suede	Leather	465	158.17
232013IG07380	Shoes	Leather	Leather	751	399.9
232013IG07390	Shoes	Leather	Leather	223	174.54
232013IG10350	Shoes	Synthetic	Polyurethane	631	11.56
232013IG10360	Shoes	Suede	Polyurethane	825	480.19
232013IG10370	Shoes	Synthetic	Polyurethane	264	300.14
232013IG10380	Shoes	Synthetic	Polyurethane	207	411.56
232013IG10390	Shoes	Synthetic	Leather	607	414.4
232013IG10400	Shoes	Leather	Leather	885	42.54
232014II10380	Shoes	Suede	Polyurethane	734	93.72
232014II10400	Shoes	Synthetic	Polyurethane	366	162.45
232014II42350	Shoes	Suede	Leather	276	167.14
232014II42360	Shoes	Suede	Leather	380	332.81
232014II42370	Shoes	Synthetic	Rubber	743	315.34
232014II42380	Shoes	Synthetic	Polyurethane	309	252.35
232015II10350	Shoes	Leather	Rubber	631	113.52
232015II10380	Shoes	Suede	Leather	268	197.17
232015II10390	Shoes	Synthetic	Leather	945	276.36
232015II81360	Shoes	Synthetic	Polyurethane	785	239.31
232015II81370	Shoes	Suede	Rubber	64	72.37
232015II81380	Shoes	Synthetic	Leather	810	328.26
232017JR10370	Shoes	Suede	Rubber	350	45.8
232017JR10380	Shoes	Synthetic	Rubber	925	195.32
232017JR10400	Shoes	Suede	Rubber	915	357.91
232018JF10350	Shoes	Synthetic	Rubber	494	19.81
232018JF10360	Shoes	Synthetic	Rubber	523	289.29
232018JF10370	Shoes	Leather	Polyurethane	98	173.92
232018JF10380	Shoes	Suede	Polyurethane	946	14.33
232018JF10390	Shoes	Leather	Rubber	71	103.29
232018JF10400	Shoes	Synthetic	Polyurethane	364	471.06
232018JF30350	Shoes	Suede	Leather	570	265.36
232018JF30360	Shoes	Suede	Rubber	802	498.64
232018JF30370	Shoes	Synthetic	Polyurethane	763	267.16
232018JF30380	Shoes	Synthetic	Polyurethane	276	276.53
232018JF30390	Shoes	Synthetic	Leather	50	202.0
232018JF30400	Shoes	Synthetic	Leather	358	161.92
232018JF60350	Shoes	Suede	Leather	728	133.26
232018JF60370	Shoes	Leather	Leather	906	178.28
232018JF60380	Shoes	Suede	Rubber	928	235.33
232018JF60390	Shoes	Suede	Polyurethane	564	104.08
232018JF60400	Shoes	Suede	Polyurethane	783	120.19
232019JR60360	Shoes	Suede	Leather	485	143.06
232019JR60370	Shoes	Synthetic	Polyurethane	84	230.14
232019JR60380	Shoes	Leather	Polyurethane	899	329.88
232019JR60390	Shoes	Suede	Polyurethane	805	429.51
232032GZ10390	Shoes	Suede	Leather	638	150.69
232032GZ20370	Shoes	Leather	Polyurethane	808	100.03
232033GZ20370	Shoes	Synthetic	Polyurethane	584	195.64
232034GZ10370	Shoes	Suede	Polyurethane	296	448.25
233001BR00360	Shoes	Synthetic	Rubber	236	14.83
234001HKI7370	Shoes	Suede	Rubber	56	342.16
234002JF30350	Shoes	Suede	Polyurethane	919	243.81
234002JF30360	Shoes	Leather	Polyurethane	360	88.91
234002JF30370	Shoes	Leather	Polyurethane	907	167.3
234002JF30380	Shoes	Synthetic	Polyurethane	110	120.23
234002JF40360	Shoes	Suede	Polyurethane	192	440.14
234002JF40370	Shoes	Synthetic	Polyurethane	904	246.12
234002JF40390	Shoes	Leather	Rubber	93	285.92
234003HK48390	Shoes	Leather	Leather	862	300.91
234003HK90350	Shoes	Leather	Polyurethane	568	323.41
234003HK90360	Shoes	Leather	Polyurethane	60	252.82
234003HK90370	Shoes	Leather	Polyurethane	650	18.76
234003HK90390	Shoes	Synthetic	Leather	39	174.01
234004JF10360	Shoes	Synthetic	Polyurethane	540	100.1
234004JF10370	Shoes	Leather	Polyurethane	49	343.27
234004JF10380	Shoes	Suede	Leather	420	37.79
234004JF10400	Shoes	Suede	Polyurethane	637	286.26
234004JF40350	Shoes	Suede	Leather	13	113.21
234004JF40360	Shoes	Suede	Leather	992	474.93
234004JF40370	Shoes	Suede	Polyurethane	36	174.42
234004JF40380	Shoes	Leather	Rubber	101	169.36
234004JF40390	Shoes	Synthetic	Rubber	794	462.46
234004JF40400	Shoes	Leather	Polyurethane	86	214.5
234005JF50350	Shoes	Suede	Leather	516	481.8
234005JF50360	Shoes	Suede	Leather	223	21.84
234005JF50370	Shoes	Synthetic	Leather	338	160.11
234005JF50390	Shoes	Leather	Polyurethane	960	336.43
234005JF50400	Shoes	Synthetic	Rubber	166	446.52
234005JF80350	Shoes	Suede	Leather	383	135.64
234005JF80360	Shoes	Suede	Leather	856	465.93
234005JF80370	Shoes	Synthetic	Polyurethane	895	301.12
234005JF80380	Shoes	Suede	Rubber	376	402.49
234005JF80390	Shoes	Leather	Rubber	471	204.63
234005JF80400	Shoes	Suede	Polyurethane	790	113.97
234006BBJ5350	Shoes	Suede	Rubber	642	456.51
234006BBJ5380	Shoes	Leather	Polyurethane	31	467.24
234006BBJ5400	Shoes	Suede	Leather	375	253.81
234006BBN2350	Shoes	Synthetic	Polyurethane	11	13.18
234006BBN2360	Shoes	Synthetic	Leather	988	63.79
234006BBN2370	Shoes	Suede	Polyurethane	302	290.78
234006BBN2380	Shoes	Leather	Leather	96	21.65
234006BBN2390	Shoes	Leather	Leather	190	204.49
234006BBN2400	Shoes	Synthetic	Polyurethane	453	158.65
234007BB10350	Shoes	Suede	Leather	192	360.03
234007BB10360	Shoes	Leather	Rubber	486	37.23
234007BB10370	Shoes	Leather	Polyurethane	266	249.48
234007BB10380	Shoes	Synthetic	Rubber	424	293.77
234007BB10390	Shoes	Synthetic	Leather	128	312.47
234007BB10400	Shoes	Leather	Leather	238	208.53
234007BB30350	Shoes	Synthetic	Leather	920	159.14
234007BB30360	Shoes	Leather	Polyurethane	355	344.42
234007BB30370	Shoes	Suede	Leather	940	425.31
234007BB30380	Shoes	Synthetic	Rubber	112	349.87
234007BB30390	Shoes	Synthetic	Rubber	828	466.73
234007BB30400	Shoes	Suede	Polyurethane	446	361.46
234008BB60370	Shoes	Leather	Rubber	343	384.66
234008BB98350	Shoes	Leather	Polyurethane	145	92.27
234008BB98360	Shoes	Synthetic	Polyurethane	65	215.57
234008BB98370	Shoes	Leather	Leather	247	247.68
234008BBG0370	Shoes	Leather	Rubber	735	135.58
234009JM70360	Shoes	Suede	Rubber	991	268.98
234009JM70380	Shoes	Suede	Rubber	490	152.49
234011JV00380	Shoes	Suede	Leather	825	346.88
234011JV20360	Shoes	Synthetic	Polyurethane	439	240.44
234011JV20370	Shoes	Suede	Rubber	106	234.82
234011JV20380	Shoes	Suede	Rubber	181	491.98
234011JV20390	Shoes	Leather	Rubber	184	202.3
234011JV20400	Shoes	Suede	Rubber	226	187.52
234011JV50370	Shoes	Synthetic	Leather	777	166.12
234011JV60370	Shoes	Suede	Polyurethane	790	448.43
234011JV60380	Shoes	Synthetic	Rubber	909	253.39
234011JV60390	Shoes	Leather	Rubber	89	304.01
234012GZ48380	Shoes	Leather	Polyurethane	688	98.6
234012JR10350	Shoes	Suede	Leather	530	275.06
234012JR10360	Shoes	Leather	Leather	371	144.58
234012JR10370	Shoes	Suede	Leather	972	368.01
234012JR10380	Shoes	Leather	Leather	936	417.94
234012JR10390	Shoes	Synthetic	Rubber	913	360.26
234012JR10400	Shoes	Leather	Polyurethane	399	367.82
234012JR20370	Shoes	Suede	Polyurethane	106	261.11
